Issue_Key,Title,Link,Labels,Project_ID,Project_Key,Project_Name,Status,Resolution,GitHub_Project_Link,Match_in_Title_or_Comments
AMBARI-3792,"Unable to connect to: https://server:8441/agent/v1/heartbeat/agent_hostname due to No JSON object could be decoded"" when ping_port is not set",https://issues.apache.org/jira/browse/AMBARI-3792,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-527,Increase number of puppet retries to recover from intermittent network issues.,https://issues.apache.org/jira/browse/AMBARI-527,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-5284,Unit test test_start (TestAmbariServer.TestAmbariServer) fails intermittently,https://issues.apache.org/jira/browse/AMBARI-5284,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-5645,Ooozie Service Check fails intermittently ,https://issues.apache.org/jira/browse/AMBARI-5645,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-6131,Services page intermittently loaded with empty content,https://issues.apache.org/jira/browse/AMBARI-6131,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-6738,Add hosts / Enable HA / Enable Security wizards appears instead dashboard after re-login,https://issues.apache.org/jira/browse/AMBARI-6738,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-7186,Fix unit test ViewRegistryTest.testReadViewArchives_exception,https://issues.apache.org/jira/browse/AMBARI-7186,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-7352,Support create new PostgreSQL database for hive metastore when deploy hive.,https://issues.apache.org/jira/browse/AMBARI-7352,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-7555,Update Oracle JDK7 >= u51,https://issues.apache.org/jira/browse/AMBARI-7555,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-7869,Blueprints export fails to remove host names from Hive-Zookeeper config property,https://issues.apache.org/jira/browse/AMBARI-7869,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-8125,Views: Sometimes view only partially extracts,https://issues.apache.org/jira/browse/AMBARI-8125,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-8214,Remove obsolete GPL references from source,https://issues.apache.org/jira/browse/AMBARI-8214,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-8335,Unit Test Failures caused by windows code merge in trunk,https://issues.apache.org/jira/browse/AMBARI-8335,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-8850,Modify Install Wizard templates for ease of testing,https://issues.apache.org/jira/browse/AMBARI-8850,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-894,TestHeartBeatMonitor fails intermittently. ,https://issues.apache.org/jira/browse/AMBARI-894,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-9163,Intermittent Preparing NAMENODE fails during RU due to JOURNALNODE quorum not established,https://issues.apache.org/jira/browse/AMBARI-9163,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-9237,AMS Service Check fails intermittently due to connection error,https://issues.apache.org/jira/browse/AMBARI-9237,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-9404,Unit test failures in trunk,https://issues.apache.org/jira/browse/AMBARI-9404,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9511,Remove hadoop-common*.jar dep form sinks,https://issues.apache.org/jira/browse/AMBARI-9511,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9644,Spark Service check fails if ATS is not running during cluster bringup,https://issues.apache.org/jira/browse/AMBARI-9644,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9698,Publish contrib/views artifacts to Maven repository,https://issues.apache.org/jira/browse/AMBARI-9698,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9704,UT failures in Ambari-trunk-commit,https://issues.apache.org/jira/browse/AMBARI-9704,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9715,PSQLException (duplicate key value) thrown from persist API call.,https://issues.apache.org/jira/browse/AMBARI-9715,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9717,Kafka & Spark service checks fail intermittently on kerberized cluster,https://issues.apache.org/jira/browse/AMBARI-9717,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Title
AMBARI-9823,Alert Notifications Are Not Received Without Restarting Ambari Server,https://issues.apache.org/jira/browse/AMBARI-9823,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMBARI-9915,Frequent ambari-web UT failures in Ambari-trunk-commit Jenkins job,https://issues.apache.org/jira/browse/AMBARI-9915,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari,Comments/Description
AMQ-1033,Intermittent ArrayIndexOutOfBoundsException during send and receive,https://issues.apache.org/jira/browse/AMQ-1033,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-1063,Journaled JDBC checkpoint fails with java.io.IOException: Already started.,https://issues.apache.org/jira/browse/AMQ-1063,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1078,Messages consumed with the Resource Adapter are intermittently not delivered,https://issues.apache.org/jira/browse/AMQ-1078,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-1377,amq.js should not have a dependency on prototype.js,https://issues.apache.org/jira/browse/AMQ-1377,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1559,AMQStore cannot resolve message references for Durable Topic Subscribers,https://issues.apache.org/jira/browse/AMQ-1559,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1640,variant of DeadLetterTest with message listener,https://issues.apache.org/jira/browse/AMQ-1640,,12311210,AMQ,ActiveMQ Classic,Closed,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1787,Too many expired queue messages on intermittent consumer causes ActiveMQ to hang,https://issues.apache.org/jira/browse/AMQ-1787,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-1863,org.apache.activemq.transport.InactivityIOException: Channel was inactive for too long,https://issues.apache.org/jira/browse/AMQ-1863,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1902,org.apache.activemq.broker.region.cursors.CursorQueueStoreTest often fails,https://issues.apache.org/jira/browse/AMQ-1902,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1940,Negative queue size (reproducible),https://issues.apache.org/jira/browse/AMQ-1940,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-1984,Intermittent failure of test org.apache.activemq.transport.failover.ReconnectTest,https://issues.apache.org/jira/browse/AMQ-1984,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2035,Intermittent failure of test org.apache.activemq.usecases.MultiBrokersMultiClientsUsingTcpTest,https://issues.apache.org/jira/browse/AMQ-2035,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2072,Intermittent test failure - TopicMasterSlaveTest,https://issues.apache.org/jira/browse/AMQ-2072,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2073,Intermittent test failure - QueueConsumerPriorityTest,https://issues.apache.org/jira/browse/AMQ-2073,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2074,Intermittent test failure - QuickJPAStoreRecoveryBrokerTest,https://issues.apache.org/jira/browse/AMQ-2074,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2075,Intermittent test failure - BrokerTest,https://issues.apache.org/jira/browse/AMQ-2075,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2076,Intermittent test failure - DataFileNotDeletedTest,https://issues.apache.org/jira/browse/AMQ-2076,,12311210,AMQ,ActiveMQ Classic,Closed,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2078,Intermittent test failure -- like JmsTransactionTestSupport.testReceiveRollback,https://issues.apache.org/jira/browse/AMQ-2078,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2100,Concurrent Modification of Delivered Messages in MessageConsumer.dispose(),https://issues.apache.org/jira/browse/AMQ-2100,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-2111,NPE on asyncDispatch of topic - default config for Network subscriptions - intermittent failure of MultiBrokersMultiClientsTest,https://issues.apache.org/jira/browse/AMQ-2111,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2123,Intermittent Test failure: DuplexNetworkTest.testDurableStoreAndForward  (org.apache.activemq.network) - java.lang.IllegalStateException: Message id ID:... could not be recovered from the data store - already dispatched,https://issues.apache.org/jira/browse/AMQ-2123,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2527,Intermittent hang of AMQ2102Test with ibm jdk - demonstrated sync issue with message properties and  dlq processing for topics,https://issues.apache.org/jira/browse/AMQ-2527,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2572,Timing issue on consumer close can lead to unconsumed messages being inadvertently marked as duplicates and not getting delivered  ,https://issues.apache.org/jira/browse/AMQ-2572,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-2588,Broker async disconnect of connections while waiting for slave to connect can lead to hung failover transport,https://issues.apache.org/jira/browse/AMQ-2588,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-2594,Make JDBC store resilient on broker sequence id order,https://issues.apache.org/jira/browse/AMQ-2594,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-2774,Network of brokers : Multicast discovery stopped to work,https://issues.apache.org/jira/browse/AMQ-2774,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-2864,AMQ2149KahaDBTest - intermittent missing/out of order message with restart/failover and durable subs,https://issues.apache.org/jira/browse/AMQ-2864,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2868,NegativeQueueTest and JDBC variant - intermittent failure - missing message when cache exhausted,https://issues.apache.org/jira/browse/AMQ-2868,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-2935,java.io.EOFException: Chunk stream does not exist at page on broker start,https://issues.apache.org/jira/browse/AMQ-2935,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-2980,Seeing inflight messages that are not consumed when jmsPriority is enabled and have intermittent durable consumer,https://issues.apache.org/jira/browse/AMQ-2980,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Title
AMQ-3120,"KahaDB error: ""Could not locate data file""",https://issues.apache.org/jira/browse/AMQ-3120,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-3353,Durable subscribers on durable topics don't receive messages after network disconnect,https://issues.apache.org/jira/browse/AMQ-3353,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
AMQ-3443,checkpoint contention with large transaction write using temp file,https://issues.apache.org/jira/browse/AMQ-3443,,12311210,AMQ,ActiveMQ Classic,Resolved,Fixed,https://github.com/apache/activemq classic,Comments/Description
